player,tm,ws
Scott Lloyd,CHI,-0.4
Scott Lloyd,DAL,1.2
Scott Lloyd,MIL,1.3
Scott Machado,HOU,-0.1
Scott Machado,LAL,0.1
Scott May,CHI,13.0
Scott May,DET,0.1
Scott May,MIL,4.2
Scott Padgett,HOU,4.9
Scott Padgett,MEM,-0.1
Scott Padgett,UTA,6.5
Scott Roth,MIN,0.7
Scott Roth,SAS,0.1
Scott Roth,UTA,0.3
Scott Sims,SAS,-0.2
Scott Skiles,IND,1.6
Scott Skiles,MIL,-0.2
Scott Skiles,ORL,24.6
Scott Skiles,PHI,0.1
Scott Wedman,BOS,6.700000000000001
Scott Wedman,CLE,3.1
Scott Williams,CHI,8.799999999999999
Scott Williams,CLE,0.1
Scott Williams,DAL,0.2
Scott Williams,DEN,0.4
Scott Williams,MIL,7.3
Scott Williams,PHI,7.699999999999999
Scottie Barnes,TOR,11.6
Scottie Pippen,CHI,99.8
Scottie Pippen,HOU,4.9
Scottie Pippen,POR,20.4
Scotty Hopson,CLE,-0.1
Scotty Hopson,DAL,0.0
Scotty Hopson,OKC,0.0
Scotty Pippen Jr.,LAL,0.0
Sean Colson,ATL,-0.1
Sean Colson,HOU,0.0
Sean Elliott,DET,1.4
Sean Elliott,SAS,54.199999999999996
Sean Green,IND,-0.5
Sean Green,PHI,-0.9
Sean Green,UTA,0.0
Sean Higgins,GSW,-0.1
Sean Higgins,ORL,0.4
Sean Higgins,PHI,0.3
Sean Higgins,POR,-0.1
Sean Higgins,SAS,0.0
Sean Kilpatrick,CHI,0.4
Sean Kilpatrick,DEN,0.1
Sean Kilpatrick,LAC,0.0
Sean Kilpatrick,MIL,0.1
Sean Kilpatrick,MIN,0.1
Sean Lampley,GSW,0.2
Sean Lampley,MIA,0.9
Sean Marks,MIA,0.09999999999999998
Sean Marks,POR,0.1
Sean Marks,SAS,0.8
Sean Marks,TOR,0.0
Sean May,CHA,2.3000000000000003
Sean May,SAC,0.3
Sean McDermott,MEM,0.2
Sean Rooks,ATL,0.2
Sean Rooks,DAL,4.800000000000001
Sean Rooks,LAC,3.3
Sean Rooks,LAL,3.2
Sean Rooks,MIN,4.7
Sean Rooks,ORL,0.2
Sean Singletary,CHA,0.0
Sean Williams,BOS,0.2
Sean Williams,DAL,0.2
Sebastian Telfair,BOS,0.5
Sebastian Telfair,CLE,0.1
Sebastian Telfair,LAC,0.2
Sebastian Telfair,MIN,1.6
Sebastian Telfair,OKC,0.4
Sebastian Telfair,POR,0.19999999999999996
Sebastian Telfair,TOR,0.1
Sedale Threatt,CHI,3.5
Sedale Threatt,HOU,0.4
Sedale Threatt,LAL,26.400000000000002
Sedale Threatt,PHI,3.9
Sedric Toney,ATL,0.19999999999999998
Sedric Toney,CLE,-0.2
Sedric Toney,IND,-0.1
Sedric Toney,NYK,0.3
Sedric Toney,SAC,-0.3
Sekou Doumbouya,DET,-0.5
Sekou Doumbouya,LAL,0.1
Semaj Christon,OKC,0.1
Semi Ojeleye,BOS,5.0
Semi Ojeleye,LAC,0.2
Semi Ojeleye,MIL,0.1
Semih Erden,BOS,1.4
Semih Erden,CLE,0.4
Serge Ibaka,LAC,4.1
Serge Ibaka,MIL,1.1
Serge Ibaka,OKC,47.60000000000001
Serge Ibaka,ORL,3.8
Serge Ibaka,TOR,16.4
Sergei Bazarevich,ATL,0.2
Sergei Monia,POR,-0.2
Sergei Monia,SAC,0.0
Sergey Karasev,CLE,-0.1
Sergio Rodríguez,NYK,0.4
Sergio Rodríguez,PHI,0.7
Sergio Rodríguez,POR,2.4
Sergio Rodríguez,SAC,0.8
Seth Curry,CLE,0.0
Seth Curry,DAL,8.899999999999999
Seth Curry,MEM,0.0
Seth Curry,PHI,6.9
Seth Curry,POR,2.4
Seth Curry,SAC,1.4
Shabazz Muhammad,MIL,0.7
Shabazz Muhammad,MIN,7.7
Shabazz Napier,MIA,0.5
Shabazz Napier,MIN,1.3
Shabazz Napier,ORL,0.1
Shabazz Napier,POR,3.8000000000000003
Shabazz Napier,WAS,0.4
Shaedon Sharpe,POR,1.2
Shai Gilgeous-Alexander,LAC,3.3
Shai Gilgeous-Alexander,OKC,25.6
Shake Milton,PHI,9.8
Shaler Halimon,ATL,0.0
Shaler Halimon,CHI,-0.1
Shaler Halimon,PHI,0.3
Shaler Halimon,POR,-0.2
Shammond Williams,ATL,0.0
Shammond Williams,BOS,2.1
Shammond Williams,DEN,1.0
Shammond Williams,LAL,0.5
Shammond Williams,ORL,0.9
Shamorie Ponds,TOR,0.1
Shandon Anderson,HOU,8.8
Shandon Anderson,MIA,2.7
Shandon Anderson,NYK,4.7
Shandon Anderson,UTA,7.4
Shane Battier,HOU,30.7
Shane Battier,MEM,34.9
Shane Battier,MIA,10.100000000000001
Shane Edwards,CLE,0.0
Shane Heal,MIN,-0.4
Shane Heal,SAS,0.0
Shane Larkin,BOS,1.4
Shane Larkin,DAL,-0.1
Shane Larkin,NYK,1.7
Shannon Brown,CHA,0.3
Shannon Brown,CHI,-0.3
Shannon Brown,CLE,-0.1
Shannon Brown,LAL,6.9
Shannon Brown,MIA,0.0
Shannon Brown,NYK,0.0
Shannon Brown,SAS,-0.2
Shaq Buchanan,MEM,0.0
Shaquille Harrison,CHI,2.9
Shaquille Harrison,DEN,0.2
Shaquille Harrison,POR,0.3
Shaquille Harrison,UTA,0.0
Shaquille O'Neal,BOS,2.7
Shaquille O'Neal,CLE,3.1
Shaquille O'Neal,LAL,97.0
Shaquille O'Neal,MIA,21.2
Shaquille O'Neal,ORL,48.199999999999996
Shareef Abdur-Rahim,ATL,23.499999999999996
Shareef Abdur-Rahim,POR,6.9
Shareef Abdur-Rahim,SAC,9.0
Sharife Cooper,ATL,-0.2
Sharone Wright,PHI,2.6
Sharone Wright,TOR,-1.2000000000000002
Shaun Livingston,CHA,1.9
Shaun Livingston,CLE,2.4
Shaun Livingston,GSW,14.3
Shaun Livingston,LAC,3.8000000000000003
Shaun Livingston,MIA,0.0
Shaun Livingston,MIL,1.3
Shaun Livingston,OKC,0.4
Shaun Livingston,WAS,1.4
Shavlik Randolph,BOS,0.7
Shavlik Randolph,MIA,0.0
Shavlik Randolph,PHI,1.5
Shavlik Randolph,POR,0.0
Shawn Bradley,DAL,33.6
Shawn Bradley,PHI,2.4
Shawn Kemp,CLE,17.1
Shawn Kemp,ORL,2.0
Shawn Kemp,POR,2.8
Shawn Long,PHI,0.9
Shawn Marion,CLE,1.7
Shawn Marion,DAL,23.9
Shawn Marion,MIA,4.5
Shawn Marion,TOR,1.6
Shawn Respert,DAL,-0.1
Shawn Respert,MIL,0.4
Shawn Respert,TOR,1.7000000000000002
Shawne Williams,DAL,0.0
Shawne Williams,DET,-0.1
Shawne Williams,IND,2.0999999999999996
Shawne Williams,LAL,0.7
Shawne Williams,MIA,2.0
Shawne Williams,NYK,2.5
Shawnelle Scott,CLE,0.7
Shawnelle Scott,DEN,0.4
Shawnelle Scott,SAS,0.2
Shayne Whittington,IND,0.4
Shea Seals,LAL,-0.1
Shelden Williams,ATL,2.7
Shelden Williams,BOS,2.0
Shelden Williams,DEN,1.2
Shelden Williams,MIN,0.4
Shelden Williams,NYK,0.8
Shelden Williams,SAC,0.7999999999999999
Sheldon Mac,WAS,0.5
Shellie McMillon,DET,6.2
Shelton Jones,GSW,0.1
Shelton Jones,PHI,0.3
Shelton Jones,SAS,0.0
Shelvin Mack,ATL,4.2
Shelvin Mack,MEM,1.1
Shelvin Mack,ORL,1.9
Shelvin Mack,PHI,-0.1
Shelvin Mack,UTA,2.5999999999999996
Shelvin Mack,WAS,0.8999999999999999
Sherman Douglas,BOS,10.100000000000001
Sherman Douglas,LAC,-0.1
Sherman Douglas,MIA,9.9
Sherman Douglas,MIL,8.1
Sherron Collins,CHA,-0.2
Sherwin Raiken,NYK,-0.3
Si Green,BOS,0.1
Sidney Green,CHI,3.4
Sidney Green,DET,3.4
Sidney Green,NYK,4.7
Sidney Green,ORL,1.7
Sidney Green,SAS,4.199999999999999
Sidney Lowe,ATL,0.3
Sidney Lowe,DET,0.0
Sidney Lowe,IND,1.7
Sidney Lowe,MIN,1.5
Sidney Moncrief,ATL,1.8
Sidney Moncrief,MIL,88.60000000000002
Sidney Wicks,BOS,10.3
Sidney Wicks,POR,30.3
Sim Bhullar,SAC,0.0
Simone Fontecchio,UTA,-0.1
Sindarius Thornwell,LAC,1.0
Sindarius Thornwell,NOP,0.0
Sindarius Thornwell,ORL,0.1
Skal Labissière,POR,1.7
Skal Labissière,SAC,2.7
Skip Harlicka,ATL,0.5
Skippy Whitaker,BOS,-0.1
Skylar Mays,ATL,1.1
Skylar Mays,POR,0.7
Slater Martin,NYK,0.6
Slavko Vraneš,POR,0.0
Sleepy Floyd,GSW,27.600000000000005
Sleepy Floyd,HOU,22.7
Sleepy Floyd,SAS,-0.4
Slick Leonard,LAL,0.1
Slick Watts,HOU,1.2
Sly Williams,ATL,0.4
Sly Williams,BOS,-0.2
Sly Williams,NYK,13.0
Smush Parker,CLE,0.1
Smush Parker,DET,0.0
Smush Parker,LAC,-0.4
Smush Parker,LAL,8.1
Smush Parker,MIA,-0.2
Solomon Alabi,TOR,0.0
Solomon Hill,ATL,1.3
Solomon Hill,IND,6.0
Solomon Hill,MEM,1.4
Solomon Hill,MIA,0.1
Solomon Hill,NOP,3.1
Solomon Jones,ATL,3.5
Solomon Jones,IND,1.3
Solomon Jones,LAC,0.0
Solomon Jones,NYK,-0.1
Solomon Jones,ORL,0.0
Sonny Dove,DET,-0.09999999999999998
Sonny Hertzberg,BOS,3.2
Sonny Parker,GSW,26.9
Sonny Weems,DEN,-0.3
Sonny Weems,PHI,-0.2
Sonny Weems,TOR,0.9
Soumaila Samake,LAL,0.2
Speedy Claxton,ATL,-0.7
Speedy Claxton,GSW,7.7
Speedy Claxton,PHI,2.8
Speedy Claxton,SAS,1.2
Spencer Dinwiddie,DAL,6.8
Spencer Dinwiddie,DET,0.2
Spencer Dinwiddie,WAS,1.6
Spencer Hawes,CLE,1.9
Spencer Hawes,LAC,1.2
Spencer Hawes,MIL,0.6
Spencer Hawes,PHI,12.4
Spencer Hawes,SAC,3.5000000000000004
Spencer Haywood,LAL,3.1
Spencer Haywood,NYK,13.600000000000001
Spud Webb,ATL,21.3
Spud Webb,MIN,0.8
Spud Webb,ORL,-0.1
Spud Webb,SAC,18.2
Stacey Augmon,ATL,27.799999999999997
Stacey Augmon,DET,0.0
Stacey Augmon,ORL,1.0
Stacey Augmon,POR,9.9
Stacey King,BOS,0.1
Stacey King,CHI,10.5
Stacey King,DAL,-0.1
Stacey King,MIA,-0.2
Stacey King,MIN,0.5
Stan Kimbrough,DET,0.1
Stan Kimbrough,SAC,0.0
Stan Love,LAL,1.2
Stan McKenzie,HOU,0.1
Stan McKenzie,POR,11.399999999999999
Stan Pietkiewicz,DAL,0.7
Stanislav Medvedenko,ATL,0.2
Stanislav Medvedenko,LAL,5.8
Stanley Jackson,MIN,0.2
Stanley Johnson,DET,3.5
Stanley Johnson,LAL,1.8
Stanley Johnson,NOP,-0.1
Stanley Johnson,SAS,0.7
Stanley Johnson,TOR,1.0
Stanley Roberts,HOU,-0.1
Stanley Roberts,LAC,4.3
Stanley Roberts,MIN,1.8
Stanley Roberts,ORL,2.1
Stanley Roberts,PHI,0.0
Stanley Umude,DET,0.0
Stanton Kidd,UTA,-0.1
Steffond Johnson,LAC,-0.2
Stephen Curry,GSW,128.20000000000002
Stephen Graham,CHA,1.6
Stephen Graham,CHI,0.0
Stephen Graham,CLE,0.1
Stephen Graham,HOU,0.0
Stephen Graham,IND,0.4
Stephen Graham,POR,-0.1
Stephen Howard,SAS,0.2
Stephen Howard,UTA,1.4000000000000001
Stephen Jackson,ATL,4.4
Stephen Jackson,CHA,6.9
Stephen Jackson,GSW,9.2
Stephen Jackson,IND,9.200000000000001
Stephen Jackson,LAC,-0.2
Stephen Jackson,MIL,-0.3
Stephen Jackson,SAS,5.9
Stephen Thompson,ORL,-0.1
Stephen Thompson,SAC,0.0
Stephen Zimmerman,ORL,0.0
Stephon Marbury,BOS,-0.3
Stephon Marbury,MIN,10.3
Stephon Marbury,NYK,28.1
Sterling Brown,DAL,0.8
Sterling Brown,HOU,1.8
Sterling Brown,LAL,0.0
Sterling Brown,MIL,3.9000000000000004
Steve Alford,DAL,1.8
Steve Alford,GSW,1.4
Steve Bardo,DAL,-0.3
Steve Bardo,DET,0.2
Steve Bardo,SAS,0.0
Steve Blake,DEN,2.2
Steve Blake,DET,1.1
Steve Blake,GSW,1.1
Steve Blake,LAC,0.9
Steve Blake,LAL,6.0
Steve Blake,MIL,-0.1
Steve Blake,POR,16.900000000000002
Steve Blake,WAS,1.0
Steve Bracey,ATL,3.6
Steve Bracey,GSW,0.3
Steve Bucknall,LAL,-0.3
Steve Burtt,GSW,-0.4
Steve Burtt,LAC,-0.1
Steve Colter,CHI,0.2
Steve Colter,CLE,1.4
Steve Colter,PHI,1.5
Steve Colter,POR,5.6
Steve Colter,SAC,0.3
Steve Courtin,PHI,0.2
Steve Downing,BOS,-0.2
Steve Francis,HOU,41.4
Steve Francis,NYK,3.5999999999999996
Steve Francis,ORL,9.1
Steve Goodrich,CHI,-0.1
Steve Green,IND,2.2
Steve Hamer,BOS,0.2
Steve Harris,DET,0.0
Steve Harris,GSW,0.9
Steve Harris,HOU,2.4000000000000004
Steve Harris,LAC,-0.1
Steve Hawes,ATL,28.4
Steve Hawes,HOU,2.5
Steve Hawes,POR,3.4
Steve Hayes,CLE,1.2
Steve Hayes,DET,0.8
Steve Hayes,PHI,0.3
Steve Hayes,SAS,0.2
Steve Hayes,UTA,0.2
Steve Henson,ATL,1.1
Steve Henson,DET,0.1
Steve Henson,MIL,1.4
Steve Henson,POR,1.0
Steve Johnson,CHI,4.1
Steve Johnson,GSW,0.2
Steve Johnson,MIN,-0.2
Steve Johnson,POR,7.4
Steve Johnson,SAS,4.9
Steve Jones,POR,0.8
Steve Kerr,CHI,31.6
Steve Kerr,CLE,7.0
Steve Kerr,ORL,0.4
Steve Kerr,POR,1.8
Steve Kerr,SAS,5.9
Steve Kuberski,BOS,10.7
Steve Kuberski,MIL,0.6
Steve Lingenfelter,SAS,0.0
Steve Malovic,DET,0.0
Steve Mix,DET,1.4
Steve Mix,LAL,0.0
Steve Mix,MIL,2.4
Steve Mix,PHI,53.900000000000006
Steve Nash,DAL,42.699999999999996
Steve Nash,LAL,4.3999999999999995
Steve Novak,DAL,0.1
Steve Novak,HOU,1.5
Steve Novak,LAC,2.5
Steve Novak,MIL,0.0
Steve Novak,NYK,7.9
Steve Novak,OKC,0.0
Steve Novak,SAS,0.8
Steve Novak,TOR,1.4
Steve Novak,UTA,0.4
Steve Patterson,CHI,0.7
Steve Patterson,CLE,4.1
Steve Scheffler,DEN,0.2
Steve Scheffler,SAC,0.1
Steve Sheppard,CHI,0.8
Steve Sheppard,DET,0.2
Steve Smith,ATL,39.2
Steve Smith,CHA,1.7
Steve Smith,MIA,13.4
Steve Smith,POR,18.6
Steve Smith,SAS,8.9
Steve Stipanovich,IND,30.400000000000002
Steven Adams,MEM,10.2
Steven Adams,NOP,4.0
Steven Adams,OKC,45.3
Steven Hill,OKC,0.0
Steven Hunter,DEN,0.1
Steven Hunter,MEM,0.1
Steven Hunter,ORL,2.5
Steven Hunter,PHI,5.3
Steven Smith,PHI,-0.1
Stevin Smith,DAL,-0.1
Stewart Granger,ATL,-0.2
Stewart Granger,CLE,0.5
Stewart Granger,NYK,-0.4
Stojko Vranković,BOS,0.0
Stojko Vranković,LAC,0.4
Stojko Vranković,MIN,0.9
Stromile Swift,HOU,2.5
Stromile Swift,MEM,16.599999999999998
Stu Lantz,DET,3.8
Stu Lantz,HOU,7.4
Stu Lantz,LAL,2.7
Stuart Gray,IND,2.6999999999999997
Stuart Gray,NYK,-0.1
Stéphane Lasme,GSW,0.0
Stéphane Lasme,MIA,0.3
Sun Yue,LAL,-0.1
Sundiata Gaines,MIN,-0.1
Sundiata Gaines,TOR,-0.1
Sundiata Gaines,UTA,0.5
Svi Mykhailiuk,DET,1.9000000000000001
Svi Mykhailiuk,LAL,-0.1
Svi Mykhailiuk,NYK,0.1
Svi Mykhailiuk,OKC,-0.1
Svi Mykhailiuk,TOR,0.8
Swen Nater,LAL,1.2
Swen Nater,MIL,6.9
Sylvester Gray,MIA,0.7
Sylvester Norris,SAS,-0.2
T.J. Ford,IND,5.8999999999999995
T.J. Ford,MIL,3.2
T.J. Ford,SAS,0.2
T.J. Ford,TOR,7.6
T.J. Leaf,IND,2.7
T.J. Leaf,POR,0.0
T.J. McConnell,IND,12.5
T.J. McConnell,PHI,12.4
T.J. Warren,IND,6.6
T.R. Dunn,DEN,30.700000000000003
T.R. Dunn,POR,8.6
Tacko Fall,BOS,0.7
Tacko Fall,CLE,0.1
Taj Gibson,CHI,36.900000000000006
Taj Gibson,MIN,12.3
Taj Gibson,NYK,9.1
Taj Gibson,OKC,0.8
Taj Gibson,WAS,0.8
Talen Horton-Tucker,LAL,3.3000000000000003
Talen Horton-Tucker,UTA,0.8
Tamar Slay,CHA,-0.3
Tang Hamilton,MIA,0.2
Tarence Kinsey,CLE,0.6
Tarence Kinsey,MEM,0.9
Tari Eason,HOU,2.6
Tarik Black,HOU,2.4
Tarik Black,LAL,5.3
Tariq Abdul-Wahad,DAL,0.30000000000000004
Tariq Abdul-Wahad,DEN,-0.2
Tariq Abdul-Wahad,ORL,2.0
Tariq Abdul-Wahad,SAC,1.2
Tate Armstrong,CHI,0.30000000000000004
Tate George,MIL,0.0
Taurean Green,DEN,0.0
Taurean Green,POR,-0.1
Taurean Prince,ATL,4.6
Taurean Prince,CLE,0.7
Taurean Prince,MIN,3.5
Tayshaun Prince,BOS,0.7
Tayshaun Prince,DET,57.599999999999994
Tayshaun Prince,MEM,4.3
Tayshaun Prince,MIN,0.4
Ted McClain,DEN,2.7
Ted McClain,PHI,0.3
Tellis Frank,GSW,0.7
Tellis Frank,MIA,2.0
Tellis Frank,MIN,1.4000000000000001
Terance Mann,LAC,14.3
Terence Davis,SAC,2.0
Terence Davis,TOR,3.4
Terence Morris,HOU,1.1
Terence Morris,ORL,-0.1
Terence Stansbury,IND,2.1
Terrance Ferguson,OKC,4.6
Terrance Ferguson,PHI,-0.2
Terrel Harris,MIA,0.1
Terrell Brandon,CLE,36.8
Terrell Brandon,MIL,6.0
Terrell Brandon,MIN,23.099999999999998
Terrence Jones,HOU,12.399999999999999
Terrence Jones,MIL,0.0
Terrence Jones,NOP,2.3
Terrence Rencher,MIA,-0.1
Terrence Ross,ORL,10.0
Terrence Ross,TOR,14.000000000000002
Terrence Williams,BOS,0.3
Terrence Williams,HOU,-0.2
Terrence Williams,SAC,0.4
Terry Catledge,ORL,8.799999999999999
Terry Catledge,PHI,1.7
Terry Cummings,GSW,3.0
Terry Cummings,MIL,42.8
Terry Cummings,NYK,1.1
Terry Cummings,PHI,1.4
Terry Cummings,SAS,24.6
Terry Davis,DAL,4.4
Terry Davis,DEN,0.2
Terry Davis,MIA,2.5
Terry Davis,WAS,5.0
Terry Dehere,LAC,6.3
Terry Dehere,SAC,1.0
Terry Dischinger,DET,34.5
Terry Dischinger,POR,1.4
Terry Driscoll,DET,1.7
Terry Driscoll,MIL,3.0999999999999996
Terry Duerod,BOS,0.30000000000000004
Terry Duerod,DAL,0.0
Terry Duerod,DET,0.7
Terry Duerod,GSW,-0.2
Terry Furlow,ATL,2.3
Terry Furlow,CLE,2.9000000000000004
Terry Furlow,PHI,0.0
Terry Furlow,UTA,2.0
Terry Mills,DEN,0.3
Terry Mills,DET,27.5
Terry Mills,IND,-0.2
Terry Mills,MIA,0.9
Terry Porter,MIA,5.0
Terry Porter,MIN,11.600000000000001
Terry Porter,POR,79.3
Terry Porter,SAS,14.5
Terry Rozier,BOS,9.9
Terry Taylor,CHI,0.2
Terry Taylor,IND,2.5
Terry Teagle,DET,0.0
Terry Teagle,GSW,10.8
Terry Teagle,HOU,-0.6000000000000001
Terry Teagle,LAL,3.4000000000000004
Terry Thomas,DET,0.2
Terry Tyler,DAL,1.2
Terry Tyler,DET,33.5
Terry Tyler,SAC,6.0
Tex Ritter,NYK,3.3
Thabo Sefolosha,ATL,10.3
Thabo Sefolosha,CHI,3.3
Thabo Sefolosha,HOU,0.7
Thabo Sefolosha,OKC,20.900000000000002
Thabo Sefolosha,UTA,4.1
Thaddeus Young,CHI,7.0
Thaddeus Young,IND,17.0
Thaddeus Young,MIN,1.4
Thaddeus Young,PHI,35.5
Thaddeus Young,SAS,1.0
Thaddeus Young,TOR,3.1
Thanasis Antetokounmpo,MIL,1.9
Thanasis Antetokounmpo,NYK,0.0
Tharon Mayes,LAC,0.0
Tharon Mayes,PHI,-0.4
Theo Pinson,DAL,0.9
Theo Pinson,NYK,-0.1
Theo Ratliff,ATL,6.3
Theo Ratliff,BOS,0.1
Theo Ratliff,CHA,1.3
Theo Ratliff,DET,9.6
Theo Ratliff,LAL,0.0
Theo Ratliff,MIN,0.3
Theo Ratliff,PHI,23.0
Theo Ratliff,POR,7.3
Theo Ratliff,SAS,0.1
Theron Smith,CHA,-0.4
Theron Smith,MEM,0.1
Thomas Bryant,DEN,0.3
Thomas Bryant,LAL,3.9
Thomas Bryant,WAS,11.6
Thomas Gardner,ATL,-0.2
Thomas Gardner,CHI,-0.1
Thomas Hamilton,BOS,-0.3
Thomas Hamilton,HOU,0.0
Thomas Jordan,PHI,-0.2
Thomas Robinson,HOU,0.1
Thomas Robinson,LAL,0.9
Thomas Robinson,PHI,1.0
Thomas Robinson,POR,2.1
Thomas Robinson,SAC,-0.2
Thomas Welsh,DEN,0.1
Thon Maker,CLE,0.3
Thon Maker,DET,2.4
Thon Maker,MIL,3.9000000000000004
Thurl Bailey,MIN,5.8
Thurl Bailey,UTA,39.1
Théo Maledon,OKC,-0.5
Tiago Splitter,ATL,1.7
Tiago Splitter,PHI,0.1
Tiago Splitter,SAS,23.400000000000002
Tibor Pleiß,UTA,-0.1
Ticky Burden,NYK,0.0
Tierre Brown,CLE,0.2
Tierre Brown,HOU,0.1
Tierre Brown,LAL,-0.5
Tim Bassett,SAS,0.0
Tim Breaux,HOU,-0.2
Tim Breaux,MIL,0.0
Tim Duncan,SAS,206.3
Tim Frazier,CLE,0.0
Tim Frazier,DET,0.1
Tim Frazier,MEM,-0.2
Tim Frazier,MIL,0.4
Tim Frazier,NOP,5.1
Tim Frazier,ORL,-0.2
Tim Frazier,PHI,-0.3
Tim Frazier,POR,-0.09999999999999998
Tim Frazier,WAS,1.4
Tim Hardaway,DAL,1.6
Tim Hardaway,DEN,0.2
Tim Hardaway,GSW,38.9
Tim Hardaway,IND,0.2
Tim Hardaway,MIA,44.1
Tim Hardaway Jr.,ATL,6.699999999999999
Tim Hardaway Jr.,DAL,13.4
Tim Hardaway Jr.,NYK,8.0
Tim James,MIA,-0.1
Tim James,PHI,-0.1
Tim Kempton,ATL,0.0
Tim Kempton,CLE,-0.1
Tim Kempton,DEN,1.3
Tim Kempton,LAC,1.3
Tim Kempton,ORL,0.0
Tim Kempton,SAS,-0.2
Tim Kempton,TOR,-0.1
Tim Legler,DAL,4.2
Tim Legler,DEN,-0.1
Tim Legler,GSW,1.1
Tim Legler,UTA,0.0
Tim Legler,WAS,0.0
Tim McCormick,ATL,1.1
Tim McCormick,HOU,1.9
Tim McCormick,NYK,0.2
Tim McCormick,PHI,6.9
Tim Ohlbrecht,HOU,-0.1
Tim Perry,PHI,4.5
Tim Quarterman,HOU,0.0
Tim Quarterman,POR,-0.1
Tim Thomas,CHI,0.4
Tim Thomas,DAL,0.7
Tim Thomas,LAC,5.4
Tim Thomas,MIL,18.400000000000002
Tim Thomas,NYK,5.5
Tim Thomas,PHI,3.8
Tim Young,GSW,0.2
Timofey Mozgov,CLE,7.6
Timofey Mozgov,DEN,8.299999999999999
Timofey Mozgov,LAL,1.1
Timofey Mozgov,NYK,0.4
Timothé Luwawu-Cabarrot,ATL,0.9
Timothé Luwawu-Cabarrot,CHI,0.3
Timothé Luwawu-Cabarrot,OKC,-0.1
Timothé Luwawu-Cabarrot,PHI,1.6
Tiny Archibald,BOS,25.5
Tiny Archibald,MIL,1.4
Tito Horford,MIL,-0.5
Tito Maddox,HOU,0.0
Tobias Harris,DET,14.2
Tobias Harris,LAC,7.6
Tobias Harris,MIL,1.4
Tobias Harris,ORL,14.1
Tobias Harris,PHI,26.900000000000002
Toby Kimball,BOS,0.4
Toby Kimball,MIL,2.0
Toby Kimball,PHI,3.4
Toby Knight,NYK,15.700000000000001
Tod Murphy,DET,0.1
Tod Murphy,GSW,0.0
Tod Murphy,LAC,0.1
Tod Murphy,MIN,7.8999999999999995
Todd Day,BOS,5.2
Todd Day,MIA,0.1
Todd Day,MIL,9.4
Todd Day,MIN,0.3
Todd Fuller,GSW,1.4
Todd Fuller,MIA,0.0
Todd Fuller,UTA,0.6
Todd Lichti,BOS,0.1
Todd Lichti,DEN,5.3
Todd Lichti,GSW,0.2
Todd Lichti,ORL,0.0
Todd MacCulloch,PHI,6.4
Todd Mitchell,MIA,0.1
Todd Mitchell,SAS,-0.2
Todd Mundt,ATL,0.1
Todd Mundt,BOS,0.0
Togo Palazzi,BOS,1.7000000000000002
Tom Abernethy,GSW,5.7
Tom Abernethy,IND,0.4
Tom Abernethy,LAL,7.199999999999999
Tom Barker,ATL,1.0
Tom Barker,BOS,0.0
Tom Barker,HOU,0.0
Tom Barker,NYK,0.2
Tom Boerwinkle,CHI,38.2
Tom Boswell,BOS,5.3
Tom Boswell,DEN,6.699999999999999
Tom Boswell,UTA,3.2
Tom Burleson,ATL,0.2
Tom Chambers,PHI,0.1
Tom Chambers,UTA,6.4
Tom Copa,SAS,0.2
Tom Garrick,DAL,0.0
Tom Garrick,LAC,5.699999999999999
Tom Garrick,MIN,-0.1
Tom Garrick,SAS,0.4
Tom Gola,NYK,9.9
Tom Gugliotta,ATL,0.3
Tom Gugliotta,BOS,0.0
Tom Gugliotta,GSW,0.9
Tom Gugliotta,MIN,19.1
Tom Gugliotta,UTA,0.8
Tom Hammonds,DEN,9.0
Tom Hammonds,MIN,3.8
Tom Hawkins,LAL,14.099999999999998
Tom Heinsohn,BOS,59.800000000000004
Tom Henderson,ATL,6.6
Tom Henderson,HOU,5.3
Tom Hoover,NYK,0.5
Tom Hovasse,ATL,0.0
Tom Ingelsby,ATL,0.1
Tom Kropp,CHI,0.7
Tom LaGarde,DAL,2.2
Tom LaGarde,DEN,0.4
Tom Marshall,DET,0.0
Tom McMillen,ATL,17.6
Tom McMillen,NYK,2.0
Tom Owens,DET,0.6
Tom Owens,HOU,0.9
Tom Owens,IND,3.2
Tom Owens,POR,28.1
Tom Payne,ATL,0.3
Tom Piotrowski,POR,0.1
Tom Riker,NYK,0.4
Tom Sanders,BOS,56.5
Tom Scheffler,POR,0.2
Tom Sluby,DAL,0.2
Tom Stith,NYK,-0.6
Tom Thacker,BOS,0.9
Tom Tolbert,GSW,3.8
Tom Tolbert,LAC,0.0
Tom Tolbert,ORL,2.7
Tom Van Arsdale,ATL,5.699999999999999
Tom Van Arsdale,DET,4.9
Tom Van Arsdale,PHI,3.6
Tom Workman,DET,0.0
Tomáš Satoranský,CHI,6.6
Tomáš Satoranský,NOP,0.0
Tomáš Satoranský,SAS,0.0
Tomáš Satoranský,WAS,11.299999999999999
Toney Douglas,GSW,0.2
Toney Douglas,HOU,1.5
Toney Douglas,MEM,0.5
Toney Douglas,MIA,0.7
Toney Douglas,NOP,2.7
Toney Douglas,NYK,5.800000000000001
Toney Douglas,SAC,0.9
Toni Kukoč,ATL,4.2
Toni Kukoč,CHI,41.2
Toni Kukoč,MIL,9.7
Toni Kukoč,PHI,4.7
Tony Allen,BOS,12.5
